Time,RMSError,TotalError,AverageError,ManTrackedCells,AutoTrackedCells
328,10.389519742933775,45551.57484627811,107.94212048881069,422,6
329,10.202893127981131,43721.59183602192,104.09902818100457,420,6
330,10.083640883664614,42908.88128464067,101.67981347071249,422,6
331,9.563550112159962,38596.749095569416,91.46149074779483,422,7
332,9.464643343542434,37802.537867835,89.5794736204621,422,9
333,9.400761764021683,37293.96377592245,88.37432174389205,422,9
334,9.38028801058211,37131.696934140535,87.98980316147046,422,9
335,8.583747353040835,31093.263257992603,73.68071862083555,422,10
336,8.695971023308916,31760.363056055896,75.61991203822832,420,10
337,8.776220139402058,32272.2347328682,77.0220399352463,419,10
338,8.857414697928842,32950.59395505608,78.4537951310859,420,10
339,8.881654975745372,33288.96153565302,78.88379510818251,422,11
340,9.14753901227965,35311.89233205717,83.67746998117813,422,10
341,9.202928033956262,35740.81921603114,84.69388439817806,422,10
342,9.265597935104179,36229.25075009288,85.85130509500682,422,9
343,9.26557042487845,36229.03561591729,85.8507952983822,422,9
344,8.710235109032505,32016.378566250693,75.8681956546225,422,10
345,8.713497711433176,32040.367878937795,75.92504236715118,422,10
346,8.766155347368231,32275.101421160914,76.84547957419265,420,11
347,8.758282449493903,32217.154815347425,76.70751146511292,420,11
348,9.129891911332658,35009.06905129934,83.35492631261748,420,10
349,9.166387737493821,35289.51894471237,84.02266415407708,420,10
350,9.186339621341235,35443.310968222,84.38883563862382,420,8
351,9.08931036163492,34698.53639705205,82.61556285012392,420,9
352,9.112099444815582,34789.71928643534,83.03035629220845,419,9
353,9.047880604979138,34464.80438906418,81.86414344195767,421,9
354,9.033708447719285,34356.9209820442,81.60788831839477,421,8
355,9.028499697000486,34317.31265384865,81.51380677873787,421,8
356,8.801014675558255,32609.758773463935,77.45785931939177,421,7
357,8.835868838610024,32868.55539404337,78.07257813311963,421,7
358,8.919788959463133,33495.86936925273,79.5626350813604,421,7
359,8.973397820442122,33899.70661488839,80.52186844391541,421,7
360,9.067870097746534,34617.25887414402,82.22626810960574,421,7
361,9.006537375190332,34150.55822158485,81.11771549070035,421,7
362,8.998571023796277,34090.17207799882,80.97428047030598,421,7
363,10.144669723921028,43326.930322932225,102.91432380743997,421,6
364,10.230969320401435,44067.22069193307,104.67273323499542,421,6
365,10.21413037748242,43922.28139401605,104.32845936820914,421,6
366,10.110201160587652,43033.00652067767,102.21616750754791,421,6
367,12.023692702383908,60863.62739077257,144.56918620136003,421,5
368,11.803269621202755,58652.53014909009,139.31717375080783,421,3
